,610,610_end,weekday,dayofweek,hour,minute,day,holiday,freetaxi,559,560,561,609,611,659,660,661,559_end,560_end,561_end,609_end,611_end,659_end,660_end,661_end
2019-12-16 19:00:00,3,0,1,0,19,0,16,0,132,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0
2019-12-16 19:15:00,1,0,1,0,19,15,16,0,82,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0
2019-12-16 19:30:00,0,0,1,0,19,30,16,0,91,0,1,1,0,3,0,2,0,0,0,0,1,1,1,2,0
2019-12-16 19:45:00,0,0,1,0,19,45,16,0,88,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,2
2019-12-16 20:00:00,1,0,1,0,20,0,16,0,84,0,2,0,3,1,0,1,2,0,0,0,0,0,0,0,0
2019-12-16 20:15:00,0,0,1,0,20,15,16,0,49,0,0,2,2,3,0,0,2,0,0,0,0,0,0,1,0
2019-12-16 20:30:00,0,1,1,0,20,30,16,0,23,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1
2019-12-16 20:45:00,0,0,1,0,20,45,16,0,58,0,1,3,0,4,0,0,0,0,0,0,0,0,0,1,3
2019-12-16 21:00:00,0,0,1,0,21,0,16,0,35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019-12-16 21:15:00,0,0,1,0,21,15,16,0,37,1,0,1,0,1,1,0,3,0,0,1,0,0,2,0,0
2019-12-16 21:30:00,0,0,1,0,21,30,16,0,45,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2019-12-16 21:45:00,0,0,1,0,21,45,16,0,47,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-16 22:00:00,0,0,1,0,22,0,16,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-12-16 22:15:00,0,0,1,0,22,15,16,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-16 22:30:00,0,0,1,0,22,30,16,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2019-12-16 22:45:00,1,0,1,0,22,45,16,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-16 23:00:00,0,0,1,0,23,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019-12-16 23:15:00,0,0,1,0,23,15,16,0,24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2019-12-16 23:30:00,0,0,1,0,23,30,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-16 23:45:00,0,0,1,0,23,45,16,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2019-12-17 00:00:00,0,0,1,1,0,0,17,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-17 00:15:00,0,0,1,1,0,15,17,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,4
2019-12-17 00:30:00,0,0,1,1,0,30,17,0,9,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,1
2019-12-17 00:45:00,0,0,1,1,0,45,17,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2019-12-17 01:00:00,0,0,1,1,1,0,17,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-17 01:15:00,0,0,1,1,1,15,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 01:30:00,0,0,1,1,1,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-17 01:45:00,0,0,1,1,1,45,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 02:00:00,0,0,1,1,2,0,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 02:15:00,0,0,1,1,2,15,17,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-17 02:30:00,0,0,1,1,2,30,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 02:45:00,0,0,1,1,2,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 03:00:00,0,0,1,1,3,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2019-12-17 03:15:00,0,0,1,1,3,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 03:30:00,0,0,1,1,3,30,17,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 03:45:00,0,0,1,1,3,45,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 04:00:00,0,0,1,1,4,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 04:15:00,0,0,1,1,4,15,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-12-17 04:30:00,0,0,1,1,4,30,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 04:45:00,0,0,1,1,4,45,17,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
2019-12-17 05:00:00,0,0,1,1,5,0,17,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2019-12-17 05:15:00,0,0,1,1,5,15,17,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2019-12-17 05:30:00,0,0,1,1,5,30,17,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-12-17 05:45:00,0,0,1,1,5,45,17,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
2019-12-17 06:00:00,0,0,1,1,6,0,17,0,26,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0
2019-12-17 06:15:00,0,1,1,1,6,15,17,0,42,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2019-12-17 06:30:00,0,0,1,1,6,30,17,0,72,0,1,0,0,0,0,0,1,1,0,2,1,1,2,1,0
2019-12-17 06:45:00,0,1,1,1,6,45,17,0,62,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,0
2019-12-17 07:00:00,1,2,1,1,7,0,17,0,74,0,0,0,0,0,1,2,0,0,1,0,0,2,2,0,0
2019-12-17 07:15:00,1,5,1,1,7,15,17,0,110,0,1,0,0,0,1,0,1,0,3,2,0,6,3,5,2
2019-12-17 07:30:00,0,7,1,1,7,30,17,0,115,0,0,0,0,1,0,0,4,2,8,2,3,6,1,2,4
2019-12-17 07:45:00,0,13,1,1,7,45,17,0,150,0,0,0,0,0,3,1,3,1,5,4,2,2,1,0,3
2019-12-17 08:00:00,0,6,1,1,8,0,17,0,227,0,0,0,1,1,4,2,4,1,1,9,0,6,1,0,5
2019-12-17 08:15:00,0,3,1,1,8,15,17,0,149,0,0,1,1,0,1,4,4,2,3,2,3,4,2,0,2
2019-12-17 08:30:00,0,3,1,1,8,30,17,0,133,0,0,0,0,0,1,0,1,2,1,1,2,2,0,4,2
2019-12-17 08:45:00,1,1,1,1,8,45,17,0,107,0,0,1,0,1,0,2,4,0,2,3,7,0,1,2,2
2019-12-17 09:00:00,0,2,1,1,9,0,17,0,91,0,1,0,0,0,0,1,2,1,2,0,0,2,0,0,1
2019-12-17 09:15:00,0,0,1,1,9,15,17,0,119,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1
2019-12-17 09:30:00,0,0,1,1,9,30,17,0,77,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
2019-12-17 09:45:00,0,0,1,1,9,45,17,0,43,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,4
2019-12-17 10:00:00,1,0,1,1,10,0,17,0,36,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
2019-12-17 10:15:00,0,0,1,1,10,15,17,0,23,0,1,2,0,0,0,0,1,1,0,0,1,0,1,0,1
2019-12-17 10:30:00,0,1,1,1,10,30,17,0,70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
2019-12-17 10:45:00,0,0,1,1,10,45,17,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2019-12-17 11:00:00,0,0,1,1,11,0,17,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 11:15:00,0,0,1,1,11,15,17,0,41,0,0,0,0,1,0,2,5,0,0,0,0,0,0,1,0
2019-12-17 11:30:00,0,0,1,1,11,30,17,0,51,0,1,2,1,1,0,0,2,0,0,0,4,0,0,0,1
2019-12-17 11:45:00,1,1,1,1,11,45,17,0,13,0,1,3,0,0,1,0,3,0,0,1,2,0,1,3,2
2019-12-17 12:00:00,1,0,1,1,12,0,17,0,87,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0
2019-12-17 12:15:00,0,0,1,1,12,15,17,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2019-12-17 12:30:00,0,0,1,1,12,30,17,0,23,0,0,2,1,3,1,0,2,0,0,0,2,1,0,0,0
2019-12-17 12:45:00,0,0,1,1,12,45,17,0,37,0,0,0,0,1,6,2,8,1,0,1,0,1,0,0,0
2019-12-17 13:00:00,0,2,1,1,13,0,17,0,46,0,0,0,0,0,1,2,2,0,1,2,0,0,0,1,0
2019-12-17 13:15:00,0,0,1,1,13,15,17,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-12-17 13:30:00,0,1,1,1,13,30,17,0,34,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1
2019-12-17 13:45:00,0,0,1,1,13,45,17,0,31,0,0,2,0,1,0,0,2,0,1,0,2,0,0,0,1
2019-12-17 14:00:00,0,0,1,1,14,0,17,0,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2019-12-17 14:15:00,1,0,1,1,14,15,17,0,42,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-12-17 14:30:00,0,0,1,1,14,30,17,0,25,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
2019-12-17 14:45:00,0,0,1,1,14,45,17,0,30,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2019-12-17 15:00:00,0,0,1,1,15,0,17,0,19,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2019-12-17 15:15:00,0,0,1,1,15,15,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-12-17 15:30:00,0,1,1,1,15,30,17,0,32,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
2019-12-17 15:45:00,0,1,1,1,15,45,17,0,32,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1
2019-12-17 16:00:00,0,0,1,1,16,0,17,0,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2019-12-17 16:15:00,0,0,1,1,16,15,17,0,33,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0
2019-12-17 16:30:00,0,0,1,1,16,30,17,0,36,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1
2019-12-17 16:45:00,1,2,1,1,16,45,17,0,60,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1
2019-12-17 17:00:00,2,0,1,1,17,0,17,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 17:15:00,2,0,1,1,17,15,17,0,105,0,2,3,0,4,1,0,1,0,0,0,0,0,0,0,0
2019-12-17 17:30:00,2,0,1,1,17,30,17,0,100,0,0,2,2,6,1,4,1,0,0,0,0,0,3,0,1
2019-12-17 17:45:00,5,0,1,1,17,45,17,0,26,1,2,2,2,0,1,6,6,0,0,0,0,0,0,0,2
2019-12-17 18:00:00,9,0,1,1,18,0,17,0,43,0,3,0,5,4,4,3,3,0,0,1,0,0,0,0,0
2019-12-17 18:15:00,0,0,1,1,18,15,17,0,81,0,10,0,2,9,4,1,1,0,0,0,0,0,0,0,0
2019-12-17 18:30:00,0,0,1,1,18,30,17,0,53,0,5,3,0,3,1,0,2,0,0,0,1,0,1,0,3
2019-12-17 18:45:00,1,0,1,1,18,45,17,0,61,0,2,4,0,1,1,0,3,0,0,0,0,1,0,0,0
2019-12-17 19:00:00,0,2,1,1,19,0,17,0,57,0,0,2,2,1,0,0,2,0,0,0,0,0,0,1,0
2019-12-17 19:15:00,0,0,1,1,19,15,17,0,21,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,1
2019-12-17 19:30:00,2,0,1,1,19,30,17,0,28,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-17 19:45:00,1,0,1,1,19,45,17,0,60,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2019-12-17 20:00:00,0,0,1,1,20,0,17,0,23,0,0,2,3,7,0,0,4,0,0,0,0,0,0,0,7
2019-12-17 20:15:00,0,0,1,1,20,15,17,0,18,0,2,3,1,10,1,0,0,0,0,0,0,0,0,2,5
2019-12-17 20:30:00,0,1,1,1,20,30,17,0,35,0,0,4,2,3,0,1,3,0,0,0,0,1,0,0,1
2019-12-17 20:45:00,0,0,1,1,20,45,17,0,23,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2019-12-17 21:00:00,0,0,1,1,21,0,17,0,49,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0
2019-12-17 21:15:00,0,0,1,1,21,15,17,0,30,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
2019-12-17 21:30:00,0,0,1,1,21,30,17,0,38,0,3,1,0,1,0,1,1,0,2,0,0,0,0,2,0
2019-12-17 21:45:00,1,0,1,1,21,45,17,0,20,0,3,2,0,0,0,0,1,0,6,0,0,0,0,0,0
2019-12-17 22:00:00,0,0,1,1,22,0,17,0,14,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2019-12-17 22:15:00,0,0,1,1,22,15,17,0,6,0,0,0,1,2,1,0,1,0,0,0,0,0,0,2,0
2019-12-17 22:30:00,0,0,1,1,22,30,17,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 22:45:00,0,0,1,1,22,45,17,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2019-12-17 23:00:00,0,1,1,1,23,0,17,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-17 23:15:00,0,0,1,1,23,15,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17 23:30:00,0,0,1,1,23,30,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-17 23:45:00,0,0,1,1,23,45,17,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-12-18 00:00:00,0,0,1,2,0,0,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-18 00:15:00,0,0,1,2,0,15,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 00:30:00,0,0,1,2,0,30,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 00:45:00,0,0,1,2,0,45,18,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 01:00:00,0,0,1,2,1,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 01:15:00,0,0,1,2,1,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 01:30:00,0,0,1,2,1,30,18,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 01:45:00,0,0,1,2,1,45,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 02:00:00,0,0,1,2,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 02:15:00,0,0,1,2,2,15,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 02:30:00,0,0,1,2,2,30,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 02:45:00,0,0,1,2,2,45,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 03:00:00,0,0,1,2,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 03:15:00,0,0,1,2,3,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 03:30:00,0,0,1,2,3,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-18 03:45:00,0,0,1,2,3,45,18,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 04:00:00,0,0,1,2,4,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 04:15:00,0,0,1,2,4,15,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-18 04:30:00,0,0,1,2,4,30,18,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-18 04:45:00,0,0,1,2,4,45,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-18 05:00:00,0,0,1,2,5,0,18,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
2019-12-18 05:15:00,0,0,1,2,5,15,18,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2019-12-18 05:30:00,0,0,1,2,5,30,18,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2019-12-18 05:45:00,0,0,1,2,5,45,18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-12-18 06:00:00,0,1,1,2,6,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-18 06:15:00,0,0,1,2,6,15,18,0,35,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0
2019-12-18 06:30:00,0,0,1,2,6,30,18,0,41,0,0,0,0,0,0,1,3,0,0,0,0,1,4,0,0
2019-12-18 06:45:00,0,1,1,2,6,45,18,0,65,0,0,0,0,2,0,0,1,0,0,0,1,1,4,0,0
2019-12-18 07:00:00,0,3,1,2,7,0,18,0,106,0,0,0,0,0,1,0,4,0,1,0,1,3,1,1,1
2019-12-18 07:15:00,0,3,1,2,7,15,18,0,81,0,0,0,0,0,1,0,1,6,3,3,0,3,2,4,1
2019-12-18 07:30:00,0,2,1,2,7,30,18,0,139,0,0,0,0,0,1,0,2,6,5,3,3,8,0,2,1
2019-12-18 07:45:00,0,7,1,2,7,45,18,0,200,0,0,0,1,0,1,0,3,0,1,8,0,3,0,0,3
2019-12-18 08:00:00,0,7,1,2,8,0,18,0,203,0,0,0,4,0,4,2,2,2,8,5,2,1,1,4,0
2019-12-18 08:15:00,0,5,1,2,8,15,18,0,235,0,0,0,0,0,2,2,5,0,6,1,8,1,2,0,5
2019-12-18 08:30:00,0,1,1,2,8,30,18,0,202,0,0,0,5,0,0,3,5,1,4,2,1,5,0,0,5
2019-12-18 08:45:00,0,0,1,2,8,45,18,0,210,0,0,0,0,0,0,2,3,0,1,0,1,1,1,3,1
2019-12-18 09:00:00,0,1,1,2,9,0,18,0,127,0,0,2,0,0,1,1,2,0,0,1,0,0,1,0,0
2019-12-18 09:15:00,0,1,1,2,9,15,18,0,120,0,0,0,0,0,0,1,5,0,0,1,2,4,0,1,0
2019-12-18 09:30:00,1,0,1,2,9,30,18,0,87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
2019-12-18 09:45:00,0,0,1,2,9,45,18,0,79,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2019-12-18 10:00:00,0,0,1,2,10,0,18,0,35,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
2019-12-18 10:15:00,0,0,1,2,10,15,18,0,53,0,0,0,1,0,0,0,1,0,0,2,1,6,0,1,1
2019-12-18 10:30:00,1,0,1,2,10,30,18,0,21,1,0,0,0,0,0,1,3,1,1,2,0,2,0,0,0
2019-12-18 10:45:00,1,0,1,2,10,45,18,0,76,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
2019-12-18 11:00:00,0,0,1,2,11,0,18,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2019-12-18 11:15:00,0,0,1,2,11,15,18,0,62,0,2,0,1,1,0,0,3,0,2,1,0,0,0,0,2
2019-12-18 11:30:00,0,0,1,2,11,30,18,0,68,0,0,1,0,3,0,1,5,0,0,1,0,0,3,0,2
2019-12-18 11:45:00,0,0,1,2,11,45,18,0,55,0,5,3,0,2,0,0,1,0,0,2,1,0,0,0,0
2019-12-18 12:00:00,0,1,1,2,12,0,18,0,73,1,0,3,0,2,0,2,1,0,0,0,0,1,0,0,3
2019-12-18 12:15:00,1,0,1,2,12,15,18,0,25,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,2
2019-12-18 12:30:00,0,0,1,2,12,30,18,0,56,0,0,0,2,0,4,0,0,1,2,1,1,0,0,0,0
2019-12-18 12:45:00,0,4,1,2,12,45,18,0,32,0,1,0,1,0,2,0,1,0,2,0,3,2,0,1,1
2019-12-18 13:00:00,0,0,1,2,13,0,18,0,45,0,0,0,4,0,2,0,0,0,1,1,1,1,1,0,0
2019-12-18 13:15:00,0,2,1,2,13,15,18,0,64,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2
2019-12-18 13:30:00,0,1,1,2,13,30,18,0,55,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019-12-18 13:45:00,1,0,1,2,13,45,18,0,78,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0
2019-12-18 14:00:00,0,0,1,2,14,0,18,0,45,0,0,0,2,2,0,0,1,0,0,0,2,1,0,1,0
2019-12-18 14:15:00,0,0,1,2,14,15,18,0,41,0,1,0,0,2,1,0,0,0,1,1,2,0,0,0,1
2019-12-18 14:30:00,0,0,1,2,14,30,18,0,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-18 14:45:00,0,0,1,2,14,45,18,0,38,0,1,2,6,0,0,2,2,0,0,0,0,0,1,0,0
2019-12-18 15:00:00,0,0,1,2,15,0,18,0,40,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,3
2019-12-18 15:15:00,0,0,1,2,15,15,18,0,24,0,1,0,2,0,0,0,0,0,1,2,0,0,0,0,1
2019-12-18 15:30:00,0,0,1,2,15,30,18,0,30,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,2
2019-12-18 15:45:00,1,0,1,2,15,45,18,0,48,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0
2019-12-18 16:00:00,0,0,1,2,16,0,18,0,54,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0
2019-12-18 16:15:00,1,0,1,2,16,15,18,0,49,2,0,5,0,0,0,0,2,0,0,0,0,1,0,0,2
2019-12-18 16:30:00,1,0,1,2,16,30,18,0,55,0,0,6,2,2,0,0,2,0,0,0,0,1,0,0,0
2019-12-18 16:45:00,0,0,1,2,16,45,18,0,37,0,3,10,0,0,0,1,1,0,0,0,0,0,0,0,0
2019-12-18 17:00:00,2,0,1,2,17,0,18,0,52,0,4,1,4,1,1,0,0,0,0,0,0,0,0,0,1
2019-12-18 17:15:00,4,0,1,2,17,15,18,0,50,0,1,6,0,0,2,0,1,0,0,0,0,0,1,0,1
2019-12-18 17:30:00,4,0,1,2,17,30,18,0,49,0,0,2,0,0,4,0,1,0,0,1,0,0,0,2,3
2019-12-18 17:45:00,2,0,1,2,17,45,18,0,57,0,0,1,1,7,0,0,3,0,0,0,0,0,0,0,0
2019-12-18 18:00:00,2,1,1,2,18,0,18,0,58,0,4,2,5,5,3,3,4,0,0,0,0,0,0,1,1
2019-12-18 18:15:00,1,0,1,2,18,15,18,0,44,2,1,6,8,1,5,2,4,0,0,0,0,0,0,3,2
2019-12-18 18:30:00,3,0,1,2,18,30,18,0,59,0,1,1,1,2,0,2,0,0,0,0,0,0,0,1,0
2019-12-18 18:45:00,2,0,1,2,18,45,18,0,77,0,7,8,5,3,6,1,1,0,0,0,0,1,0,2,0
2019-12-18 19:00:00,0,0,1,2,19,0,18,0,18,1,4,9,4,4,1,3,6,0,1,0,0,2,0,0,0
2019-12-18 19:15:00,0,0,1,2,19,15,18,0,33,1,0,1,3,3,1,1,1,0,0,0,1,0,0,0,0
2019-12-18 19:30:00,1,0,1,2,19,30,18,0,56,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0
2019-12-18 19:45:00,0,0,1,2,19,45,18,0,42,0,1,0,2,2,1,0,0,0,0,0,0,2,0,2,0
2019-12-18 20:00:00,0,0,1,2,20,0,18,0,27,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0
2019-12-18 20:15:00,0,0,1,2,20,15,18,0,48,0,0,1,5,3,1,1,1,0,1,1,0,0,3,0,0
2019-12-18 20:30:00,1,2,1,2,20,30,18,0,37,0,0,1,0,5,0,1,1,0,0,0,0,0,0,1,1
2019-12-18 20:45:00,0,0,1,2,20,45,18,0,42,2,2,0,0,0,1,0,5,0,0,0,0,0,0,2,2
2019-12-18 21:00:00,0,0,1,2,21,0,18,0,28,0,0,2,0,3,4,0,1,0,0,0,0,0,4,0,0
2019-12-18 21:15:00,0,0,1,2,21,15,18,0,28,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2
2019-12-18 21:30:00,2,0,1,2,21,30,18,0,38,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
2019-12-18 21:45:00,0,0,1,2,21,45,18,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019-12-18 22:00:00,0,0,1,2,22,0,18,0,16,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1
2019-12-18 22:15:00,0,0,1,2,22,15,18,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019-12-18 22:30:00,1,0,1,2,22,30,18,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2019-12-18 22:45:00,0,0,1,2,22,45,18,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2019-12-18 23:00:00,1,0,1,2,23,0,18,0,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2019-12-18 23:15:00,0,0,1,2,23,15,18,0,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2019-12-18 23:30:00,1,0,1,2,23,30,18,0,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2019-12-18 23:45:00,0,0,1,2,23,45,18,0,7,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3
2019-12-19 00:00:00,0,0,1,3,0,0,19,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
2019-12-19 00:15:00,0,0,1,3,0,15,19,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-19 00:30:00,0,0,1,3,0,30,19,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2019-12-19 00:45:00,0,0,1,3,0,45,19,0,10,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2019-12-19 01:00:00,0,0,1,3,1,0,19,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-19 01:15:00,0,0,1,3,1,15,19,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2019-12-19 01:30:00,0,0,1,3,1,30,19,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0
2019-12-19 01:45:00,0,0,1,3,1,45,19,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
