,428,428_end,weekday,dayofweek,hour,minute,day,holiday,freetaxi,377,378,379,427,429,477,478,479,377_end,378_end,379_end,427_end,429_end,477_end,478_end,479_end
7/12/2019 23:00,0,0,0,5,23,0,7,0,29,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7
7/12/2019 23:15,0,0,0,5,23,15,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7/12/2019 23:30,0,0,0,5,23,30,7,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7/12/2019 23:45,0,0,0,5,23,45,7,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
8/12/2019 0:00,0,0,0,6,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 0:15,0,0,0,6,0,15,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
8/12/2019 0:30,0,0,0,6,0,30,8,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
8/12/2019 0:45,0,0,0,6,0,45,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8/12/2019 1:00,0,0,0,6,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 1:15,0,0,0,6,1,15,8,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8/12/2019 1:30,0,0,0,6,1,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 1:45,0,0,0,6,1,45,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 2:00,0,0,0,6,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 2:15,0,0,0,6,2,15,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 2:30,0,0,0,6,2,30,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 2:45,0,0,0,6,2,45,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 3:00,0,0,0,6,3,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 3:15,0,0,0,6,3,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 3:30,0,0,0,6,3,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 3:45,0,0,0,6,3,45,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 4:00,0,0,0,6,4,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 4:15,0,0,0,6,4,15,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 4:30,0,0,0,6,4,30,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8/12/2019 4:45,0,0,0,6,4,45,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 5:00,0,0,0,6,5,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8/12/2019 5:15,0,0,0,6,5,15,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 5:30,0,0,0,6,5,30,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8/12/2019 5:45,0,0,0,6,5,45,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 6:00,0,0,0,6,6,0,8,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8/12/2019 6:15,0,0,0,6,6,15,8,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0
8/12/2019 6:30,0,0,0,6,6,30,8,0,43,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8/12/2019 6:45,0,2,0,6,6,45,8,0,39,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0
8/12/2019 7:00,0,1,0,6,7,0,8,0,34,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0
8/12/2019 7:15,0,2,0,6,7,15,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
8/12/2019 7:30,0,0,0,6,7,30,8,0,142,0,0,0,0,2,0,0,1,0,0,0,0,3,0,1,0
8/12/2019 7:45,0,2,0,6,7,45,8,0,184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8/12/2019 8:00,0,1,0,6,8,0,8,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2
8/12/2019 8:15,0,0,0,6,8,15,8,0,10,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,3
8/12/2019 8:30,0,0,0,6,8,30,8,0,19,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,1
8/12/2019 8:45,0,0,0,6,8,45,8,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2
8/12/2019 9:00,0,0,0,6,9,0,8,0,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0
8/12/2019 9:15,0,0,0,6,9,15,8,0,8,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0
8/12/2019 9:30,0,0,0,6,9,30,8,0,16,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,1
8/12/2019 9:45,0,0,0,6,9,45,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8/12/2019 10:00,0,0,0,6,10,0,8,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8/12/2019 10:15,0,0,0,6,10,15,8,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
8/12/2019 10:30,0,0,0,6,10,30,8,0,21,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8
8/12/2019 10:45,0,0,0,6,10,45,8,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
8/12/2019 11:00,0,0,0,6,11,0,8,0,20,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,2
8/12/2019 11:15,0,0,0,6,11,15,8,0,23,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0
8/12/2019 11:30,0,0,0,6,11,30,8,0,25,0,0,0,0,0,0,0,4,0,1,0,1,0,2,3,2
8/12/2019 11:45,0,1,0,6,11,45,8,0,21,0,0,0,0,0,0,0,4,0,0,1,0,0,3,1,0
8/12/2019 12:00,0,0,0,6,12,0,8,0,29,0,0,0,0,0,1,4,10,0,0,0,0,0,0,0,1
8/12/2019 12:15,0,0,0,6,12,15,8,0,56,0,0,0,0,0,2,2,2,0,1,0,3,0,0,0,2
8/12/2019 12:30,0,0,0,6,12,30,8,0,15,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,1
8/12/2019 12:45,0,0,0,6,12,45,8,0,19,0,0,0,1,0,0,2,1,0,0,0,0,0,3,1,6
8/12/2019 13:00,0,0,0,6,13,0,8,0,13,0,0,0,1,0,1,5,0,0,0,0,0,0,5,0,1
8/12/2019 13:15,0,0,0,6,13,15,8,0,19,0,0,0,0,0,2,1,1,0,0,4,0,0,5,0,4
8/12/2019 13:30,0,0,0,6,13,30,8,0,40,0,0,0,0,0,7,2,2,0,0,0,0,0,3,0,2
8/12/2019 13:45,0,1,0,6,13,45,8,0,33,0,0,3,1,0,0,1,1,0,0,0,1,1,0,0,2
8/12/2019 14:00,1,0,0,6,14,0,8,0,43,0,0,0,0,0,2,2,2,0,0,0,0,0,2,1,3
8/12/2019 14:15,0,0,0,6,14,15,8,0,34,0,0,0,3,0,2,0,1,0,0,0,0,0,0,1,0
8/12/2019 14:30,0,0,0,6,14,30,8,0,20,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,2
8/12/2019 14:45,0,0,0,6,14,45,8,0,22,0,0,0,0,0,1,2,2,0,0,0,0,0,1,1,0
8/12/2019 15:00,0,0,0,6,15,0,8,0,36,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
8/12/2019 15:15,0,0,0,6,15,15,8,0,37,0,0,0,3,0,2,0,1,0,0,0,0,0,0,1,3
8/12/2019 15:30,0,0,0,6,15,30,8,0,7,0,0,0,2,0,1,4,2,0,0,0,0,0,0,1,1
8/12/2019 15:45,0,0,0,6,15,45,8,0,33,0,0,0,2,0,5,2,1,0,0,0,0,0,0,0,1
8/12/2019 16:00,0,0,0,6,16,0,8,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1
8/12/2019 16:15,1,0,0,6,16,15,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5
8/12/2019 16:30,0,0,0,6,16,30,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
8/12/2019 16:45,0,0,0,6,16,45,8,0,24,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
8/12/2019 17:00,1,0,0,6,17,0,8,0,58,0,1,4,1,0,1,0,3,0,0,0,0,1,0,0,3
8/12/2019 17:15,0,0,0,6,17,15,8,0,48,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0
8/12/2019 17:30,0,0,0,6,17,30,8,0,17,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,2
8/12/2019 17:45,1,0,0,6,17,45,8,0,39,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,2
8/12/2019 18:00,0,1,0,6,18,0,8,0,33,0,0,0,0,2,1,0,1,0,0,2,1,0,0,0,1
8/12/2019 18:15,0,0,0,6,18,15,8,0,46,0,0,0,1,0,0,1,0,0,0,2,0,0,1,3,9
8/12/2019 18:30,0,0,0,6,18,30,8,0,29,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0
8/12/2019 18:45,0,0,0,6,18,45,8,0,22,0,0,0,2,1,0,0,1,0,0,0,0,1,3,2,1
8/12/2019 19:00,0,0,0,6,19,0,8,0,45,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0
8/12/2019 19:15,0,0,0,6,19,15,8,0,33,0,1,0,6,0,0,0,1,0,0,1,0,0,1,3,1
8/12/2019 19:30,1,0,0,6,19,30,8,0,21,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,4
8/12/2019 19:45,0,0,0,6,19,45,8,0,49,0,1,1,0,0,0,0,0,0,1,0,1,0,2,3,2
8/12/2019 20:00,0,0,0,6,20,0,8,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1
8/12/2019 20:15,1,0,0,6,20,15,8,0,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8/12/2019 20:30,0,1,0,6,20,30,8,0,43,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,1
8/12/2019 20:45,0,0,0,6,20,45,8,0,32,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0
8/12/2019 21:00,0,0,0,6,21,0,8,0,18,0,0,0,0,0,0,0,2,0,0,1,0,0,3,1,0
8/12/2019 21:15,0,1,0,6,21,15,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
8/12/2019 21:30,0,0,0,6,21,30,8,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2019 21:45,0,0,0,6,21,45,8,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
8/12/2019 22:00,0,0,0,6,22,0,8,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
8/12/2019 22:15,0,0,0,6,22,15,8,0,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
8/12/2019 22:30,0,0,0,6,22,30,8,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8/12/2019 22:45,0,0,0,6,22,45,8,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8/12/2019 23:00,0,0,0,6,23,0,8,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
8/12/2019 23:15,0,1,0,6,23,15,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8/12/2019 23:30,0,0,0,6,23,30,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8/12/2019 23:45,0,0,0,6,23,45,8,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2019 0:00,0,0,1,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2019 0:15,0,0,1,0,0,15,9,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9/12/2019 0:30,0,0,1,0,0,30,9,0,4,0,0,0,0,0,8,0,1,0,0,0,0,0,2,0,0
9/12/2019 0:45,0,0,1,0,0,45,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
9/12/2019 1:00,0,0,1,0,1,0,9,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1
9/12/2019 1:15,0,0,1,0,1,15,9,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9/12/2019 1:30,0,0,1,0,1,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9/12/2019 1:45,0,0,1,0,1,45,9,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/12/2019 2:00,0,0,1,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2019 2:15,0,0,1,0,2,15,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2019 2:30,0,0,1,0,2,30,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9/12/2019 2:45,0,0,1,0,2,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
9/12/2019 3:00,0,0,1,0,3,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9/12/2019 3:15,0,0,1,0,3,15,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2019 3:30,0,1,1,0,3,30,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2019 3:45,0,0,1,0,3,45,9,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9/12/2019 4:00,0,0,1,0,4,0,9,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9/12/2019 4:15,0,0,1,0,4,15,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
9/12/2019 4:30,0,0,1,0,4,30,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2019 4:45,0,0,1,0,4,45,9,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9/12/2019 5:00,0,0,1,0,5,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9/12/2019 5:15,0,0,1,0,5,15,9,0,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1
9/12/2019 5:30,0,0,1,0,5,30,9,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9/12/2019 5:45,0,0,1,0,5,45,9,0,16,0,1,0,0,0,0,0,2,0,0,0,4,0,3,0,1
9/12/2019 6:00,0,0,1,0,6,0,9,0,14,0,0,0,0,0,0,0,3,0,2,0,1,1,5,0,0
9/12/2019 6:15,0,1,1,0,6,15,9,0,35,0,0,0,0,0,0,1,0,1,0,1,0,4,1,2,0
9/12/2019 6:30,0,8,1,0,6,30,9,0,76,0,1,0,0,0,0,0,4,1,1,2,2,3,6,7,0
9/12/2019 6:45,0,2,1,0,6,45,9,0,86,0,0,0,0,0,0,0,2,0,0,2,0,2,4,0,0
9/12/2019 7:00,0,1,1,0,7,0,9,0,73,0,0,0,1,0,0,1,3,2,4,1,4,3,4,1,1
9/12/2019 7:15,0,3,1,0,7,15,9,0,164,0,1,1,0,0,1,0,3,0,8,6,3,8,4,0,1
9/12/2019 7:30,0,6,1,0,7,30,9,0,249,0,0,0,1,1,2,0,1,2,15,8,7,11,3,6,2
9/12/2019 7:45,0,10,1,0,7,45,9,0,218,0,1,0,2,0,0,2,5,0,2,12,0,2,3,2,2
9/12/2019 8:00,0,2,1,0,8,0,9,0,286,0,0,0,1,0,1,2,2,5,0,8,3,8,2,1,1
9/12/2019 8:15,0,3,1,0,8,15,9,0,213,0,0,1,2,0,2,2,5,0,5,3,1,9,2,3,4
9/12/2019 8:30,1,5,1,0,8,30,9,0,217,0,0,0,4,0,2,3,1,1,2,1,1,5,3,2,6
9/12/2019 8:45,0,4,1,0,8,45,9,0,191,0,1,0,0,0,1,0,1,0,4,2,0,0,8,1,2
9/12/2019 9:00,1,5,1,0,9,0,9,0,114,0,0,0,1,1,1,0,0,1,1,2,1,8,11,2,3
9/12/2019 9:15,1,0,1,0,9,15,9,0,91,0,0,0,1,0,0,1,2,1,0,1,0,0,5,0,1
9/12/2019 9:30,0,0,1,0,9,30,9,0,73,0,0,0,0,0,1,1,2,0,1,1,1,1,1,1,1
9/12/2019 9:45,0,1,1,0,9,45,9,0,70,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2
9/12/2019 10:00,0,1,1,0,10,0,9,0,28,0,1,0,0,0,0,1,3,3,2,2,0,0,4,0,1
9/12/2019 10:15,0,0,1,0,10,15,9,0,52,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,5
9/12/2019 10:30,0,1,1,0,10,30,9,0,21,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,1
9/12/2019 10:45,0,1,1,0,10,45,9,0,30,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3
9/12/2019 11:00,0,0,1,0,11,0,9,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5
9/12/2019 11:15,0,0,1,0,11,15,9,0,29,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,6
9/12/2019 11:30,4,1,1,0,11,30,9,0,8,0,1,2,0,0,0,2,3,0,0,1,0,0,0,0,6
9/12/2019 11:45,0,0,1,0,11,45,9,0,44,0,0,5,0,1,0,3,2,0,0,0,2,0,1,0,2
9/12/2019 12:00,1,0,1,0,12,0,9,0,18,1,2,1,0,8,0,5,3,0,0,1,0,0,0,0,1
9/12/2019 12:15,2,2,1,0,12,15,9,0,33,0,2,0,4,6,0,0,0,0,0,0,1,0,0,0,0
9/12/2019 12:30,1,0,1,0,12,30,9,0,36,0,1,0,1,1,3,2,1,0,0,2,1,3,0,0,1
9/12/2019 12:45,1,2,1,0,12,45,9,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
9/12/2019 13:00,0,0,1,0,13,0,9,0,55,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0
9/12/2019 13:15,0,0,1,0,13,15,9,0,34,0,0,1,0,0,0,1,2,0,0,2,1,2,0,1,2
9/12/2019 13:30,0,1,1,0,13,30,9,0,58,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1
9/12/2019 13:45,0,1,1,0,13,45,9,0,54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9/12/2019 14:00,1,0,1,0,14,0,9,0,45,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,4
9/12/2019 14:15,0,0,1,0,14,15,9,0,50,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1
9/12/2019 14:30,0,0,1,0,14,30,9,0,58,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1
9/12/2019 14:45,0,0,1,0,14,45,9,0,44,0,1,0,2,1,1,1,0,0,0,0,0,0,0,2,1
9/12/2019 15:00,1,0,1,0,15,0,9,0,50,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
9/12/2019 15:15,0,0,1,0,15,15,9,0,27,0,1,0,1,0,0,1,2,0,0,0,1,0,0,1,0
9/12/2019 15:30,0,1,1,0,15,30,9,0,54,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0
9/12/2019 15:45,0,2,1,0,15,45,9,0,39,0,0,1,2,0,0,0,2,0,1,0,0,0,0,1,2
9/12/2019 16:00,0,0,1,0,16,0,9,0,71,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1
9/12/2019 16:15,0,0,1,0,16,15,9,0,27,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0,2
9/12/2019 16:30,0,1,1,0,16,30,9,0,32,0,0,1,1,0,2,1,5,0,0,0,0,0,0,0,3
9/12/2019 16:45,0,0,1,0,16,45,9,0,42,0,3,4,3,0,1,2,0,0,0,0,0,0,1,0,0
9/12/2019 17:00,3,0,1,0,17,0,9,0,36,0,5,1,1,2,0,0,0,0,0,0,1,0,0,0,2
9/12/2019 17:15,4,0,1,0,17,15,9,0,28,3,1,2,0,1,2,1,1,0,0,0,1,0,2,1,0
9/12/2019 17:30,1,0,1,0,17,30,9,0,54,1,1,1,0,2,1,0,3,0,0,1,0,0,0,0,0
9/12/2019 17:45,3,0,1,0,17,45,9,0,31,0,5,1,0,1,0,0,2,0,0,4,0,0,0,0,0
9/12/2019 18:00,1,0,1,0,18,0,9,0,93,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1
9/12/2019 18:15,2,0,1,0,18,15,9,0,46,0,1,0,2,3,1,2,2,0,0,0,0,1,0,0,0
9/12/2019 18:30,1,0,1,0,18,30,9,0,72,0,2,0,2,2,0,0,3,0,1,0,0,0,1,0,0
9/12/2019 18:45,2,0,1,0,18,45,9,0,35,0,0,1,4,0,0,1,1,0,0,3,0,1,1,0,1
9/12/2019 19:00,3,0,1,0,19,0,9,0,12,0,0,0,0,1,2,0,4,0,0,0,0,0,1,0,0
9/12/2019 19:15,0,0,1,0,19,15,9,0,23,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0
9/12/2019 19:30,1,0,1,0,19,30,9,0,35,0,4,1,1,1,0,0,2,0,0,0,0,0,0,1,2
9/12/2019 19:45,2,0,1,0,19,45,9,0,32,0,1,0,4,4,0,0,0,0,0,4,0,8,0,1,0
9/12/2019 20:00,0,0,1,0,20,0,9,0,33,0,0,2,2,4,7,0,1,0,0,0,0,1,0,0,0
9/12/2019 20:15,1,0,1,0,20,15,9,0,51,0,0,2,0,3,0,0,3,0,0,0,0,0,1,0,1
9/12/2019 20:30,0,0,1,0,20,30,9,0,35,0,2,4,0,2,0,1,0,0,0,2,0,0,0,0,0
9/12/2019 20:45,0,0,1,0,20,45,9,0,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5
9/12/2019 21:00,0,0,1,0,21,0,9,0,14,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
9/12/2019 21:15,0,0,1,0,21,15,9,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9/12/2019 21:30,1,0,1,0,21,30,9,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9/12/2019 21:45,0,0,1,0,21,45,9,0,30,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,1
9/12/2019 22:00,0,0,1,0,22,0,9,0,34,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
9/12/2019 22:15,0,0,1,0,22,15,9,0,20,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,2
9/12/2019 22:30,0,0,1,0,22,30,9,0,17,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0
9/12/2019 22:45,0,0,1,0,22,45,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2019 23:00,0,0,1,0,23,0,9,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
9/12/2019 23:15,0,0,1,0,23,15,9,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9/12/2019 23:30,0,0,1,0,23,30,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2019 23:45,0,0,1,0,23,45,9,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 0:00,0,0,1,1,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10/12/2019 0:15,0,0,1,1,0,15,10,0,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
10/12/2019 0:30,0,0,1,1,0,30,10,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 0:45,0,0,1,1,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/12/2019 1:00,0,0,1,1,1,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 1:15,0,0,1,1,1,15,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 1:30,0,0,1,1,1,30,10,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 1:45,0,0,1,1,1,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 2:00,0,0,1,1,2,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/12/2019 2:15,0,0,1,1,2,15,10,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/12/2019 2:30,0,0,1,1,2,30,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 2:45,0,0,1,1,2,45,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 3:00,0,0,1,1,3,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 3:15,0,0,1,1,3,15,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 3:30,0,0,1,1,3,30,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 3:45,0,0,1,1,3,45,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10/12/2019 4:00,0,0,1,1,4,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 4:15,0,0,1,1,4,15,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/2019 4:30,0,0,1,1,4,30,10,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10/12/2019 4:45,0,0,1,1,4,45,10,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10/12/2019 5:00,0,0,1,1,5,0,10,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/12/2019 5:15,0,0,1,1,5,15,10,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10/12/2019 5:30,0,1,1,1,5,30,10,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
10/12/2019 5:45,0,0,1,1,5,45,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10/12/2019 6:00,0,1,1,1,6,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10/12/2019 6:15,0,1,1,1,6,15,10,0,35,0,0,0,0,0,0,0,0,0,5,1,2,0,1,0,0
10/12/2019 6:30,0,1,1,1,6,30,10,0,65,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
10/12/2019 6:45,0,2,1,1,6,45,10,0,120,0,0,0,0,0,0,1,1,1,0,4,3,2,0,2,0
10/12/2019 7:00,0,1,1,1,7,0,10,0,116,0,2,0,0,0,0,0,4,0,2,0,0,2,1,1,1
10/12/2019 7:15,0,1,1,1,7,15,10,0,134,0,0,0,0,0,1,0,4,4,2,2,1,3,2,2,0
10/12/2019 7:30,0,2,1,1,7,30,10,0,142,0,0,0,0,0,1,0,3,1,11,0,3,4,1,1,5
10/12/2019 7:45,0,6,1,1,7,45,10,0,191,1,1,0,1,1,0,0,3,0,3,5,1,2,1,1,4
