,428,428_end,weekday,dayofweek,hour,minute,day,holiday,freetaxi,377,378,379,427,429,477,478,479,377_end,378_end,379_end,427_end,429_end,477_end,478_end,479_end
2019-10-15 20:30:00,18,5,1,1,20,30,15,0,787,21,20,5,16,2,16,15,17,18,8,2,10,4,10,10,4
2019-10-15 20:45:00,22,8,1,1,20,45,15,0,718,45,43,4,19,5,12,26,16,10,4,1,7,4,7,15,7
2019-10-15 21:00:00,61,9,1,1,21,0,15,0,311,94,73,12,68,9,18,79,33,38,12,3,27,6,16,22,5
2019-10-15 21:15:00,24,10,1,1,21,15,15,0,343,39,17,5,14,5,4,16,15,18,12,0,10,6,11,15,6
2019-10-15 21:30:00,18,18,1,1,21,30,15,0,416,34,37,4,20,8,16,40,18,17,6,1,11,1,7,12,12
2019-10-15 21:45:00,55,11,1,1,21,45,15,0,166,97,67,13,50,8,35,59,36,13,4,2,26,4,7,17,6
2019-10-15 22:00:00,19,3,1,1,22,0,15,0,293,23,12,1,10,2,18,17,14,22,3,3,21,6,7,10,1
2019-10-15 22:15:00,39,8,1,1,22,15,15,0,266,52,13,7,25,4,7,21,12,9,4,2,9,2,3,15,4
2019-10-15 22:30:00,28,4,1,1,22,30,15,0,218,49,25,7,16,8,14,43,12,14,4,3,15,9,4,13,1
2019-10-15 22:45:00,18,6,1,1,22,45,15,0,359,24,10,4,22,3,6,16,9,15,2,2,13,3,5,16,5
2019-10-15 23:00:00,14,1,1,1,23,0,15,0,523,27,16,3,12,5,2,21,10,10,5,2,5,1,4,3,5
2019-10-15 23:15:00,23,10,1,1,23,15,15,0,323,42,16,10,25,6,8,32,8,15,3,2,9,6,5,4,5
2019-10-15 23:30:00,12,2,1,1,23,30,15,0,209,24,16,2,18,2,10,23,6,10,2,1,6,3,3,6,1
2019-10-15 23:45:00,5,2,1,1,23,45,15,0,311,10,3,1,15,4,3,16,12,10,4,0,7,2,3,12,1
2019-10-16 00:00:00,8,1,1,2,0,0,16,0,229,13,13,6,11,0,7,14,17,8,2,0,6,0,1,3,0
2019-10-16 00:15:00,15,3,1,2,0,15,16,0,232,25,9,1,24,8,6,20,12,9,2,2,2,0,3,8,1
2019-10-16 00:30:00,5,2,1,2,0,30,16,0,155,16,8,2,16,2,0,19,4,2,0,2,4,2,3,4,1
2019-10-16 00:45:00,6,0,1,2,0,45,16,0,133,8,9,0,4,4,1,1,7,3,2,0,2,2,0,3,6
2019-10-16 01:00:00,7,9,1,2,1,0,16,0,173,13,10,1,18,3,3,12,4,5,2,4,3,2,0,1,0
2019-10-16 01:15:00,4,3,1,2,1,15,16,0,189,3,3,1,10,0,1,13,5,3,0,2,3,1,1,3,0
2019-10-16 01:30:00,5,2,1,2,1,30,16,0,196,10,3,1,6,6,0,5,1,1,0,0,0,1,2,2,0
2019-10-16 01:45:00,1,1,1,2,1,45,16,0,186,9,1,1,4,2,0,4,0,0,0,1,0,0,0,0,1
2019-10-16 02:00:00,5,1,1,2,2,0,16,0,220,3,1,1,5,1,0,4,1,1,1,0,0,0,0,0,0
2019-10-16 02:15:00,2,0,1,2,2,15,16,0,143,5,4,1,7,6,0,8,0,0,1,0,2,0,0,0,0
2019-10-16 02:30:00,1,1,1,2,2,30,16,0,94,8,3,1,5,4,1,8,3,4,2,0,3,0,0,1,0
2019-10-16 02:45:00,6,0,1,2,2,45,16,0,135,8,2,1,7,6,1,8,1,2,0,0,3,1,0,0,0
2019-10-16 03:00:00,5,2,1,2,3,0,16,0,58,15,9,0,11,3,1,9,1,0,0,0,2,1,1,1,0
2019-10-16 03:15:00,5,0,1,2,3,15,16,0,43,9,2,1,7,1,7,14,2,5,0,0,3,1,1,1,1
2019-10-16 03:30:00,2,0,1,2,3,30,16,0,51,3,0,0,1,1,0,2,1,2,0,0,1,0,0,1,0
2019-10-16 03:45:00,1,0,1,2,3,45,16,0,129,1,2,1,3,2,0,1,0,1,2,1,1,0,0,1,1
2019-10-16 04:00:00,1,0,1,2,4,0,16,0,40,2,0,2,1,3,0,2,0,0,0,1,0,0,0,1,0
2019-10-16 04:15:00,1,0,1,2,4,15,16,0,14,1,0,2,2,2,1,3,0,5,2,0,1,0,0,0,1
2019-10-16 04:30:00,2,2,1,2,4,30,16,0,14,1,0,0,5,1,1,7,1,4,0,0,1,1,0,1,1
2019-10-16 04:45:00,2,1,1,2,4,45,16,0,37,0,0,0,0,6,0,2,0,2,0,5,0,0,3,0,2
2019-10-16 05:00:00,1,3,1,2,5,0,16,0,36,3,0,1,4,0,0,1,0,1,0,0,0,0,0,0,1
2019-10-16 05:15:00,1,1,1,2,5,15,16,0,40,2,0,0,4,0,1,2,0,5,1,2,0,0,0,1,0
2019-10-16 05:30:00,3,12,1,2,5,30,16,0,18,0,2,0,0,0,12,3,0,8,4,1,1,3,0,2,1
2019-10-16 05:45:00,1,4,1,2,5,45,16,0,62,3,2,0,1,0,0,3,0,9,7,1,2,0,3,4,1
2019-10-16 06:00:00,0,3,1,2,6,0,16,0,35,1,0,0,2,0,3,0,0,7,5,1,9,0,0,1,3
2019-10-16 06:15:00,0,7,1,2,6,15,16,0,51,2,1,0,1,0,3,1,3,7,16,8,9,1,3,3,2
2019-10-16 06:30:00,0,12,1,2,6,30,16,0,87,1,2,0,0,0,4,2,1,5,22,8,2,2,1,4,9
2019-10-16 06:45:00,1,14,1,2,6,45,16,0,97,2,0,0,0,0,6,2,1,8,19,8,7,7,1,4,6
2019-10-16 07:00:00,3,24,1,2,7,0,16,0,88,8,4,2,3,2,5,2,0,18,37,10,12,8,4,16,8
2019-10-16 07:15:00,0,43,1,2,7,15,16,0,146,6,4,0,4,0,15,2,1,34,75,4,9,7,4,19,25
2019-10-16 07:30:00,0,54,1,2,7,30,16,0,223,23,2,0,3,1,12,8,2,53,129,7,18,5,12,27,33
2019-10-16 07:45:00,4,43,1,2,7,45,16,0,387,17,5,0,3,0,3,4,4,33,86,9,18,8,17,37,26
2019-10-16 08:00:00,3,77,1,2,8,0,16,0,340,32,5,1,10,2,16,12,4,72,185,11,33,12,14,54,57
2019-10-16 08:15:00,8,72,1,2,8,15,16,0,420,30,14,1,9,0,10,7,3,109,228,20,45,10,25,52,70
2019-10-16 08:30:00,2,110,1,2,8,30,16,0,465,33,16,3,22,0,12,14,7,80,179,18,47,11,23,72,64
2019-10-16 08:45:00,4,56,1,2,8,45,16,0,618,19,6,2,15,0,15,10,7,76,164,18,53,14,14,48,41
2019-10-16 09:00:00,3,103,1,2,9,0,16,0,820,27,7,4,12,0,10,9,7,94,210,20,51,14,27,68,61
2019-10-16 09:15:00,17,79,1,2,9,15,16,0,721,25,17,0,15,2,17,11,7,99,162,11,42,9,15,49,40
2019-10-16 09:30:00,7,55,1,2,9,30,16,0,940,24,21,0,9,1,16,9,8,92,147,14,61,10,30,53,62
2019-10-16 09:45:00,10,52,1,2,9,45,16,0,793,24,12,0,9,3,12,8,6,74,100,17,35,6,17,44,28
2019-10-16 10:00:00,11,53,1,2,10,0,16,0,641,20,14,1,14,1,8,6,5,58,67,8,28,16,23,41,38
2019-10-16 10:15:00,9,34,1,2,10,15,16,0,585,10,18,1,11,0,13,4,1,54,62,7,25,9,23,37,43
2019-10-16 10:30:00,6,40,1,2,10,30,16,0,535,19,17,0,8,1,15,10,3,53,86,8,29,12,10,36,40
2019-10-16 10:45:00,7,27,1,2,10,45,16,0,490,11,14,0,10,0,13,4,4,36,52,3,27,6,12,49,16
2019-10-16 11:00:00,7,28,1,2,11,0,16,0,480,19,25,1,7,1,9,10,8,36,51,3,27,4,11,34,15
2019-10-16 11:15:00,14,29,1,2,11,15,16,0,432,12,15,2,11,3,10,7,10,58,38,7,15,11,9,55,25
2019-10-16 11:30:00,15,37,1,2,11,30,16,0,382,31,23,1,12,0,12,8,6,51,41,8,24,5,22,63,19
2019-10-16 11:45:00,20,32,1,2,11,45,16,0,431,18,34,2,8,0,10,18,11,39,31,4,26,12,20,47,19
2019-10-16 12:00:00,19,29,1,2,12,0,16,0,635,19,40,4,15,0,5,18,21,49,32,3,25,15,19,28,16
2019-10-16 12:15:00,13,14,1,2,12,15,16,0,653,40,23,4,13,0,13,23,17,45,26,3,22,6,16,35,14
2019-10-16 12:30:00,11,20,1,2,12,30,16,0,546,31,21,2,13,2,7,14,4,18,26,7,31,7,15,34,18
2019-10-16 12:45:00,14,23,1,2,12,45,16,0,363,14,34,3,19,1,12,11,8,21,23,3,25,8,9,38,18
2019-10-16 13:00:00,13,24,1,2,13,0,16,0,441,31,23,0,19,3,8,16,3,30,29,3,12,3,12,26,18
2019-10-16 13:15:00,16,22,1,2,13,15,16,0,310,30,24,2,23,3,12,22,10,30,36,4,24,3,9,35,27
2019-10-16 13:30:00,12,33,1,2,13,30,16,0,402,30,12,4,12,5,11,12,9,30,35,2,27,9,14,20,17
2019-10-16 13:45:00,19,19,1,2,13,45,16,0,402,23,17,1,20,1,15,25,13,36,36,0,15,5,14,19,13
2019-10-16 14:00:00,14,26,1,2,14,0,16,0,333,24,26,4,22,8,13,25,8,39,26,3,18,8,9,25,11
2019-10-16 14:15:00,16,21,1,2,14,15,16,0,394,22,13,3,11,3,8,11,10,24,17,4,25,4,19,28,8
2019-10-16 14:30:00,23,17,1,2,14,30,16,0,404,29,26,4,15,2,10,25,16,19,16,6,24,10,11,30,17
2019-10-16 14:45:00,19,12,1,2,14,45,16,0,322,26,21,5,10,7,8,20,9,23,30,4,13,6,6,31,8
2019-10-16 15:00:00,15,16,1,2,15,0,16,0,296,18,18,7,17,3,10,22,10,15,12,4,15,15,18,24,18
2019-10-16 15:15:00,15,16,1,2,15,15,16,0,332,30,27,5,10,3,10,26,16,15,17,0,12,8,17,25,8
2019-10-16 15:30:00,13,15,1,2,15,30,16,0,285,21,7,6,20,4,9,16,19,18,11,2,10,4,10,26,13
2019-10-16 15:45:00,10,18,1,2,15,45,16,0,335,28,13,1,18,2,4,19,16,23,12,1,16,9,20,30,10
2019-10-16 16:00:00,22,16,1,2,16,0,16,0,442,13,31,4,13,6,12,19,15,10,14,4,12,2,12,22,13
2019-10-16 16:15:00,21,26,1,2,16,15,16,0,436,26,31,2,15,4,13,19,12,17,15,4,23,8,12,20,9
2019-10-16 16:30:00,31,17,1,2,16,30,16,0,295,25,30,6,24,2,11,20,19,32,13,2,16,5,11,22,10
2019-10-16 16:45:00,31,22,1,2,16,45,16,0,209,21,47,11,20,7,13,18,25,17,17,1,20,2,15,22,10
2019-10-16 17:00:00,12,25,1,2,17,0,16,0,757,16,17,6,13,3,12,13,15,23,20,4,13,5,11,25,6
2019-10-16 17:15:00,37,20,1,2,17,15,16,0,826,52,69,4,32,5,14,38,20,21,9,8,26,13,22,40,17
2019-10-16 17:30:00,73,28,1,2,17,30,16,0,473,67,123,12,53,4,26,60,56,47,20,9,27,12,24,37,11
2019-10-16 17:45:00,57,28,1,2,17,45,16,0,132,68,84,21,38,15,25,47,56,47,16,3,39,5,25,35,10
2019-10-16 18:00:00,67,26,1,2,18,0,16,0,165,61,98,21,43,14,22,39,37,47,17,6,34,11,26,37,17
2019-10-16 18:15:00,50,18,1,2,18,15,16,0,153,41,77,14,44,13,24,36,50,63,20,2,36,13,25,47,30
2019-10-16 18:30:00,25,29,1,2,18,30,16,0,204,43,50,9,19,6,12,15,12,36,21,7,15,4,16,49,10
2019-10-16 18:45:00,28,22,1,2,18,45,16,0,337,45,42,6,24,10,26,44,30,59,25,4,35,4,16,33,17
2019-10-16 19:00:00,39,33,1,2,19,0,16,0,253,53,81,6,35,10,20,56,31,37,18,3,13,3,20,33,10
2019-10-16 19:15:00,35,14,1,2,19,15,16,0,425,38,44,3,15,8,14,22,13,37,11,7,20,6,13,29,12
2019-10-16 19:30:00,29,30,1,2,19,30,16,0,535,32,32,9,43,4,26,53,41,28,9,2,26,10,21,23,7
2019-10-16 19:45:00,43,11,1,2,19,45,16,0,439,56,73,6,36,5,10,15,14,25,5,2,26,7,11,21,5
2019-10-16 20:00:00,30,15,1,2,20,0,16,0,751,55,56,11,30,7,13,15,31,26,8,1,15,7,14,30,11
2019-10-16 20:15:00,37,7,1,2,20,15,16,0,429,41,37,5,14,9,17,27,17,13,9,1,24,1,24,15,6
2019-10-16 20:30:00,53,8,1,2,20,30,16,0,297,65,58,14,31,10,10,40,27,28,7,3,19,8,12,17,15
2019-10-16 20:45:00,16,13,1,2,20,45,16,0,536,36,26,9,12,5,10,30,30,29,8,3,14,7,7,10,3
2019-10-16 21:00:00,39,7,1,2,21,0,16,0,484,80,36,6,25,2,19,36,21,17,11,0,24,5,10,18,9
2019-10-16 21:15:00,41,8,1,2,21,15,16,0,315,82,77,8,53,16,36,54,39,31,11,2,34,7,21,17,6
2019-10-16 21:30:00,8,5,1,2,21,30,16,0,279,35,19,3,7,8,13,36,13,17,6,3,19,7,10,11,8
2019-10-16 21:45:00,20,8,1,2,21,45,16,0,519,38,29,6,30,8,10,57,25,18,10,2,24,7,11,12,8
2019-10-16 22:00:00,104,22,1,2,22,0,16,0,211,71,64,17,61,11,27,84,40,28,20,4,20,8,23,22,18
2019-10-16 22:15:00,22,5,1,2,22,15,16,0,354,30,23,3,24,6,3,14,11,14,8,1,13,8,7,11,10
2019-10-16 22:30:00,18,10,1,2,22,30,16,0,518,64,31,2,19,5,10,26,11,19,2,0,23,6,7,8,11
2019-10-16 22:45:00,22,4,1,2,22,45,16,0,333,54,25,10,49,10,10,57,13,15,5,6,14,4,12,12,6
2019-10-16 23:00:00,7,3,1,2,23,0,16,0,457,53,9,5,9,6,8,16,7,19,8,1,19,5,7,14,9
2019-10-16 23:15:00,23,4,1,2,23,15,16,0,579,26,11,6,10,7,2,26,12,12,4,2,10,3,6,8,6
2019-10-16 23:30:00,36,8,1,2,23,30,16,0,351,40,26,4,15,8,15,45,19,9,1,2,25,4,9,13,8
2019-10-16 23:45:00,14,2,1,2,23,45,16,0,403,32,7,8,15,6,11,14,6,10,2,0,13,7,3,7,6
2019-10-17 00:00:00,16,3,1,3,0,0,17,0,462,18,7,4,10,6,10,16,14,7,3,1,7,1,2,9,5
2019-10-17 00:15:00,16,3,1,3,0,15,17,0,242,22,15,1,17,5,8,27,7,9,8,0,23,1,1,2,3
2019-10-17 00:30:00,7,3,1,3,0,30,17,0,301,16,5,0,11,7,2,7,2,3,0,2,9,2,1,7,1
2019-10-17 00:45:00,5,3,1,3,0,45,17,0,199,6,8,1,10,7,1,6,7,4,1,0,14,4,1,3,7
2019-10-17 01:00:00,10,2,1,3,1,0,17,0,219,15,8,2,11,3,2,10,13,4,1,1,3,2,0,2,7
2019-10-17 01:15:00,10,0,1,3,1,15,17,0,138,13,4,0,13,2,3,6,3,1,6,0,3,3,0,5,0
2019-10-17 01:30:00,11,2,1,3,1,30,17,0,245,9,4,1,19,11,4,6,2,2,1,0,5,1,0,3,0
2019-10-17 01:45:00,3,0,1,3,1,45,17,0,320,2,4,1,11,3,1,5,6,1,1,2,2,1,1,0,1
2019-10-17 02:00:00,5,1,1,3,2,0,17,0,355,2,4,0,17,2,3,8,5,4,0,0,2,0,0,1,0
2019-10-17 02:15:00,1,2,1,3,2,15,17,0,226,7,3,2,12,2,2,5,3,0,0,1,1,0,1,1,1
2019-10-17 02:30:00,4,0,1,3,2,30,17,0,222,4,0,1,27,6,1,24,6,1,0,0,5,0,0,1,8
2019-10-17 02:45:00,7,0,1,3,2,45,17,0,297,6,0,0,37,3,1,5,1,1,0,2,0,0,0,1,2
2019-10-17 03:00:00,5,0,1,3,3,0,17,0,186,8,2,0,60,8,3,9,3,2,0,2,3,0,0,0,1
2019-10-17 03:15:00,7,0,1,3,3,15,17,0,124,15,3,4,31,21,2,5,6,4,0,0,0,0,2,2,4
2019-10-17 03:30:00,6,0,1,3,3,30,17,0,75,4,2,0,12,6,1,7,6,4,1,1,3,0,1,1,0
2019-10-17 03:45:00,1,1,1,3,3,45,17,0,121,1,0,0,7,0,0,7,2,3,2,0,1,1,0,2,1
2019-10-17 04:00:00,3,0,1,3,4,0,17,0,155,3,1,3,6,1,0,9,3,0,0,0,0,0,0,0,1
2019-10-17 04:15:00,0,2,1,3,4,15,17,0,143,4,0,2,2,4,0,3,4,3,0,0,1,0,1,0,0
2019-10-17 04:30:00,1,2,1,3,4,30,17,0,77,2,1,0,6,0,1,3,3,2,0,0,3,0,0,0,0
2019-10-17 04:45:00,2,0,1,3,4,45,17,0,30,5,2,0,3,2,1,4,2,3,0,0,1,0,0,2,5
2019-10-17 05:00:00,4,2,1,3,5,0,17,0,11,3,0,0,9,2,1,7,5,2,3,2,1,1,0,1,1
2019-10-17 05:15:00,2,2,1,3,5,15,17,0,36,0,0,0,4,2,2,10,5,2,2,2,0,0,0,0,1
2019-10-17 05:30:00,3,6,1,3,5,30,17,0,28,1,0,3,0,2,2,0,14,10,3,1,4,1,0,3,1
2019-10-17 05:45:00,1,4,1,3,5,45,17,0,42,2,1,0,1,1,3,3,4,5,9,1,3,1,0,5,3
2019-10-17 06:00:00,0,6,1,3,6,0,17,0,68,3,0,0,1,0,4,1,0,6,3,0,1,2,0,8,5
2019-10-17 06:15:00,0,9,1,3,6,15,17,0,56,0,1,0,0,0,0,1,0,10,7,0,7,2,1,7,6
2019-10-17 06:30:00,0,11,1,3,6,30,17,0,47,2,0,0,4,0,4,2,0,9,29,1,3,6,2,3,6
2019-10-17 06:45:00,2,9,1,3,6,45,17,0,63,6,0,0,1,0,3,3,4,11,24,4,5,3,1,9,7
2019-10-17 07:00:00,1,17,1,3,7,0,17,0,74,4,3,0,2,0,8,3,0,23,47,4,11,6,7,15,12
2019-10-17 07:15:00,2,47,1,3,7,15,17,0,126,14,3,0,5,0,9,1,0,41,118,3,19,13,5,22,25
2019-10-17 07:30:00,1,78,1,3,7,30,17,0,228,17,3,0,2,0,9,3,3,51,150,1,30,6,11,47,35
2019-10-17 07:45:00,0,42,1,3,7,45,17,0,337,12,10,2,11,0,7,3,3,48,94,2,12,11,5,32,32
2019-10-17 08:00:00,2,65,1,3,8,0,17,0,353,13,7,2,13,0,10,6,6,83,163,6,41,10,12,42,66
2019-10-17 08:15:00,3,103,1,3,8,15,17,0,400,22,5,3,7,2,7,7,6,97,227,11,52,11,38,65,113
2019-10-17 08:30:00,9,101,1,3,8,30,17,0,386,31,13,2,20,0,14,9,7,76,247,5,59,4,23,52,69
2019-10-17 08:45:00,6,59,1,3,8,45,17,0,562,19,11,0,16,3,9,14,8,80,146,3,32,3,24,55,54
2019-10-17 09:00:00,9,72,1,3,9,0,17,0,901,21,17,1,42,1,9,15,1,71,197,6,54,3,25,47,72
2019-10-17 09:15:00,5,88,1,3,9,15,17,0,822,29,18,0,25,0,20,14,10,104,207,10,62,14,25,66,64
2019-10-17 09:30:00,8,53,1,3,9,30,17,0,934,20,10,3,24,2,7,13,5,68,126,11,35,10,29,44,38
2019-10-17 09:45:00,2,46,1,3,9,45,17,0,823,20,18,1,11,1,12,10,4,63,112,4,43,5,22,52,31
2019-10-17 10:00:00,6,57,1,3,10,0,17,0,675,22,17,1,15,0,10,5,3,65,90,11,32,13,19,47,43
2019-10-17 10:15:00,6,61,1,3,10,15,17,0,537,15,9,0,11,1,15,7,6,43,62,11,31,8,15,43,31
2019-10-17 10:30:00,4,40,1,3,10,30,17,0,503,12,17,0,10,7,9,9,3,69,49,9,26,4,12,41,24
2019-10-17 10:45:00,10,36,1,3,10,45,17,0,473,9,11,0,10,0,10,10,2,39,36,7,24,11,19,33,26
2019-10-17 11:00:00,12,24,1,3,11,0,17,0,392,29,19,1,20,0,10,18,3,49,37,17,34,5,12,45,30
2019-10-17 11:15:00,9,25,1,3,11,15,17,0,402,25,25,3,6,1,13,16,8,48,42,6,31,14,12,49,30
2019-10-17 11:30:00,19,41,1,3,11,30,17,0,412,25,15,2,16,0,9,21,13,56,34,7,37,12,19,66,27
2019-10-17 11:45:00,22,19,1,3,11,45,17,0,448,23,20,0,16,5,15,22,12,54,35,6,36,16,17,35,20
2019-10-17 12:00:00,24,26,1,3,12,0,17,0,573,26,37,2,18,8,5,17,8,37,20,5,20,12,16,35,30
2019-10-17 12:15:00,17,19,1,3,12,15,17,0,541,17,26,1,19,12,10,20,9,32,34,8,24,10,13,56,27
2019-10-17 12:30:00,15,19,1,3,12,30,17,0,424,24,19,4,15,1,7,17,15,33,39,10,18,8,10,38,22
2019-10-17 12:45:00,8,25,1,3,12,45,17,0,508,26,19,1,14,2,8,27,16,22,26,5,20,6,15,36,14
2019-10-17 13:00:00,10,21,1,3,13,0,17,0,482,19,14,8,18,1,5,13,8,25,18,6,35,5,12,34,15
2019-10-17 13:15:00,10,32,1,3,13,15,17,0,380,32,26,4,12,1,8,28,14,21,47,4,34,16,19,31,19
2019-10-17 13:30:00,21,29,1,3,13,30,17,0,278,18,21,8,15,5,13,27,20,47,43,4,20,13,20,27,17
2019-10-17 13:45:00,22,41,1,3,13,45,17,0,352,24,13,2,15,8,10,34,11,35,30,8,22,10,10,27,18
2019-10-17 14:00:00,14,23,1,3,14,0,17,0,675,22,15,1,18,3,13,17,10,42,38,4,22,8,12,24,10
2019-10-17 14:15:00,23,18,1,3,14,15,17,0,406,27,21,5,22,3,5,19,19,26,37,2,13,10,12,31,14
2019-10-17 14:30:00,11,28,1,3,14,30,17,0,325,44,23,4,29,6,19,27,22,23,25,6,32,8,13,36,8
2019-10-17 14:45:00,18,16,1,3,14,45,17,0,374,12,19,6,12,7,10,23,6,34,16,7,24,8,9,24,12
2019-10-17 15:00:00,13,21,1,3,15,0,17,0,474,18,15,9,23,2,12,17,19,21,19,2,14,9,16,29,13
2019-10-17 15:15:00,21,16,1,3,15,15,17,0,355,20,34,7,17,1,8,31,18,27,32,3,20,12,10,28,13
2019-10-17 15:30:00,11,17,1,3,15,30,17,0,352,23,12,8,17,1,12,13,9,20,11,3,17,8,14,27,9
2019-10-17 15:45:00,11,19,1,3,15,45,17,0,274,18,18,6,14,2,8,20,15,19,8,1,13,6,8,19,12
2019-10-17 16:00:00,25,16,1,3,16,0,17,0,312,19,21,6,18,4,8,23,11,17,11,1,19,8,9,32,15
2019-10-17 16:15:00,14,11,1,3,16,15,17,0,327,24,21,6,22,3,13,16,20,15,10,4,15,6,11,32,14
2019-10-17 16:30:00,25,16,1,3,16,30,17,0,296,36,42,9,18,3,10,24,14,21,12,7,19,6,23,28,7
2019-10-17 16:45:00,33,26,1,3,16,45,17,0,216,55,51,9,20,12,9,26,12,30,20,6,23,4,16,26,16
2019-10-17 17:00:00,25,21,1,3,17,0,17,0,520,26,40,16,21,0,12,34,31,32,15,3,23,7,9,40,11
2019-10-17 17:15:00,38,22,1,3,17,15,17,0,926,31,63,5,21,6,12,28,28,23,26,7,19,11,17,25,15
2019-10-17 17:30:00,49,21,1,3,17,30,17,0,387,48,76,11,55,12,23,49,38,35,32,7,39,14,25,36,21
2019-10-17 17:45:00,28,32,1,3,17,45,17,0,353,47,63,6,29,9,16,38,20,50,21,8,31,14,21,40,21
2019-10-17 18:00:00,68,33,1,3,18,0,17,0,296,56,92,10,30,5,25,54,40,39,26,7,20,13,21,39,8
2019-10-17 18:15:00,69,36,1,3,18,15,17,0,219,66,100,7,50,8,36,56,68,61,17,10,27,20,36,56,21
2019-10-17 18:30:00,15,19,1,3,18,30,17,0,463,23,32,5,15,3,10,13,5,51,17,1,32,7,26,48,19
2019-10-17 18:45:00,42,16,1,3,18,45,17,0,502,64,100,10,44,17,20,53,30,42,17,6,34,13,23,31,17
2019-10-17 19:00:00,33,30,1,3,19,0,17,0,448,41,46,5,26,9,16,42,24,49,18,10,32,17,16,34,10
2019-10-17 19:15:00,38,11,1,3,19,15,17,0,702,54,54,6,21,11,17,32,11,38,10,8,38,13,16,32,7
2019-10-17 19:30:00,33,22,1,3,19,30,17,0,740,54,60,6,19,4,14,40,42,36,2,9,26,11,23,28,5
2019-10-17 19:45:00,35,11,1,3,19,45,17,0,594,50,64,14,29,1,13,26,18,33,2,0,20,5,7,18,5
2019-10-17 20:00:00,43,13,1,3,20,0,17,0,655,56,76,10,28,5,13,44,42,30,9,3,18,18,16,18,7
2019-10-17 20:15:00,15,7,1,3,20,15,17,0,442,41,29,6,22,4,9,32,18,22,8,5,6,4,7,14,7
2019-10-17 20:30:00,36,11,1,3,20,30,17,0,357,58,50,13,33,9,14,49,20,31,5,1,19,5,14,17,8
2019-10-17 20:45:00,18,5,1,3,20,45,17,0,627,35,30,5,25,3,16,22,16,23,3,4,29,7,8,20,7
2019-10-17 21:00:00,39,12,1,3,21,0,17,0,274,44,71,12,60,26,30,53,35,38,10,2,24,11,15,32,9
2019-10-17 21:15:00,55,10,1,3,21,15,17,0,168,64,50,9,48,11,17,47,31,28,10,4,34,5,8,13,12
2019-10-17 21:30:00,15,7,1,3,21,30,17,0,386,40,31,7,21,3,8,20,13,21,4,6,24,2,5,14,7
2019-10-17 21:45:00,35,5,1,3,21,45,17,0,287,61,35,8,34,11,28,60,35,15,12,1,20,7,11,23,6
2019-10-17 22:00:00,34,4,1,3,22,0,17,0,150,57,40,19,36,6,19,36,14,17,3,4,18,5,7,5,5
2019-10-17 22:15:00,9,8,1,3,22,15,17,0,220,40,17,2,21,7,4,23,11,20,7,2,14,9,7,4,7
2019-10-17 22:30:00,29,5,1,3,22,30,17,0,259,46,21,6,28,17,5,31,22,19,6,2,22,3,7,10,3
2019-10-17 22:45:00,15,15,1,3,22,45,17,0,289,48,17,13,23,1,17,18,15,16,1,6,9,4,5,13,5
2019-10-17 23:00:00,22,1,1,3,23,0,17,0,402,50,28,4,25,17,21,33,17,29,5,2,20,3,6,7,11
2019-10-17 23:15:00,15,6,1,3,23,15,17,0,290,50,10,4,32,14,8,22,15,13,7,1,16,7,5,10,8
2019-10-17 23:30:00,16,0,1,3,23,30,17,0,368,22,8,1,15,7,4,19,8,12,4,1,17,3,4,5,9
2019-10-17 23:45:00,32,3,1,3,23,45,17,0,326,38,25,2,49,8,11,35,10,12,3,0,17,4,9,10,3
2019-10-18 00:00:00,12,2,1,4,0,0,18,0,283,13,6,4,15,5,1,7,3,7,1,1,4,4,3,10,1
2019-10-18 00:15:00,7,1,1,4,0,15,18,0,330,10,2,2,16,8,0,9,18,13,3,2,6,3,1,12,2
2019-10-18 00:30:00,30,1,1,4,0,30,18,0,271,27,12,6,22,7,8,16,1,3,1,1,9,1,4,4,1
2019-10-18 00:45:00,5,2,1,4,0,45,18,0,197,12,2,1,17,3,5,12,4,10,2,1,4,0,1,7,2
2019-10-18 01:00:00,4,0,1,4,1,0,18,0,186,15,4,1,13,9,1,5,5,6,1,1,5,0,3,1,5
2019-10-18 01:15:00,7,5,1,4,1,15,18,0,178,23,12,0,8,6,2,21,9,7,0,0,3,1,0,2,1
2019-10-18 01:30:00,3,0,1,4,1,30,18,0,244,8,3,1,12,4,1,5,5,2,0,3,0,0,2,2,1
2019-10-18 01:45:00,4,1,1,4,1,45,18,0,275,4,6,3,10,9,3,13,7,0,1,0,1,1,0,1,1
2019-10-18 02:00:00,19,3,1,4,2,0,18,0,168,15,1,1,8,5,4,5,3,3,1,0,0,5,2,0,0
2019-10-18 02:15:00,4,0,1,4,2,15,18,0,220,6,4,1,6,5,2,4,1,1,0,0,4,1,1,2,1
2019-10-18 02:30:00,7,0,1,4,2,30,18,0,248,13,2,0,10,5,3,11,2,2,0,1,0,1,0,0,2
2019-10-18 02:45:00,1,0,1,4,2,45,18,0,234,7,3,3,20,6,0,14,1,2,0,0,1,1,1,0,0
2019-10-18 03:00:00,12,0,1,4,3,0,18,0,125,42,5,1,46,3,1,33,1,18,0,0,1,0,9,4,0
2019-10-18 03:15:00,5,0,1,4,3,15,18,0,39,13,0,1,21,6,1,6,3,5,0,0,2,1,0,4,0
